employee_count_est,company_age_years,is_active,is_for_profit,cb_rank_log,has_funding,funding_total_usd,num_funding_rounds,active_tech_count,semrush_visits_latest_month,monthly_visits_growth,num_contacts,num_employee_profiles,num_news,num_investors,it_spend_usd,num_current_positions,has_news,news_count,active_hiring,recent_funding_event,web_visits_30d,email_engagement_score,crm_completeness_pct,days_since_last_contact,reply_rate_pct,deal_potential_usd,intent_score,lead_score,converted,country_code_enc,region_enc,industry_enc,employee_range_enc,ipo_status_enc,log_funding_total_usd,log_semrush_visits_latest_month,log_web_visits_30d,log_deal_potential_usd,log_it_spend_usd,log_num_contacts
30.0,14.0,1,1,14.411531009793496,0,0,0,7.0,1587.5,-0.120360248,14.0,0,3.0,1.0,66057.0,1.0,0,0,0,0,1714,17.9,57.4,212,2.37,19365,24.1,24.89,0,65,5,24,4,0,0.0,7.370545453709571,7.44716835960004,9.871274230171476,11.098288422979351,2.70805020110221
5.0,5.0,1,1,13.08453273765119,0,0,0,2.0,1587.5,-0.120360248,1.0,1,1.0,1.0,195183.5,1.0,1,1,0,0,1595,20.8,40.8,347,2.29,28151,34.5,21.79,0,66,5,153,0,0,0.0,7.370545453709571,7.375255778009754,10.24537367900142,12.181700544070624,0.6931471805599453
75.0,4.0,1,1,14.194886962734069,0,0,0,7.0,1587.5,-0.120360248,4.0,1,2.0,1.0,195183.5,1.0,1,3,1,0,1588,22.7,30.8,165,19.51,48132,58.5,41.09,1,65,5,44,8,0,0.0,7.370545453709571,7.370860166536716,10.781723291541018,12.181700544070624,1.6094379124341005
30.0,6.0,1,0,10.891428954153636,0,0,0,3.0,60.0,-0.963746224,5.0,0,1.0,1.0,195183.5,1.0,1,5,0,0,70,37.5,47.9,347,1.83,25776,14.7,19.71,0,21,2,223,9,0,0.0,4.110873864173311,4.262679877041316,10.157237900443238,12.181700544070624,1.791759469228055
30.0,20.0,0,1,11.631037335443406,1,16399999,1,16.0,1587.5,-0.120360248,5.0,3,4.0,1.0,620353.0,3.0,1,6,0,1,1666,50.4,50.7,336,29.9,46470,76.3,47.25,0,25,2,0,4,0,16.612791892794426,7.370545453709571,7.418780882750794,10.746583741107225,13.338045561823147,1.791759469228055
175.0,20.0,1,1,14.229590452017057,0,0,0,4.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,0,0,0,0,1632,12.6,39.2,70,0.0,100738,33.7,25.46,0,10,1,156,3,0,0.0,7.370545453709571,7.398174092970465,11.520288292706796,12.181700544070624,1.791759469228055
30.0,23.0,1,1,10.154362995588228,0,0,0,25.0,2145.0,-0.922510025,50.0,2,1.0,1.0,195183.5,2.0,1,1,1,1,2183,21.7,89.3,213,18.94,31993,79.4,70.79,1,21,2,17,4,0,0.0,7.671360923190644,7.688913336864796,10.373303664201542,12.181700544070624,3.9318256327243257
175.0,31.0,1,1,12.305103168993128,0,0,0,34.0,7854.0,-0.314001223,135.0,1,5.0,1.0,2593200.0,1.0,1,5,0,0,7867,21.1,66.7,64,9.39,223312,40.0,40.29,0,65,5,169,3,0,0.0,8.96890555068972,8.97055917950895,12.316329653778093,14.768403577906843,4.912654885736052
30.0,14.0,1,1,11.134267804781656,0,0,0,16.0,1934.0,-0.898215883,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1936,29.3,32.0,220,0.08,27160,57.7,29.48,0,66,5,223,9,0,0.0,7.567862605463882,7.5688956634069955,10.209537399846088,12.181700544070624,1.791759469228055
30.0,8.0,1,1,11.058401406572878,1,35000000,2,14.0,78.0,-0.120360248,5.0,0,5.0,2.0,195183.5,1.0,1,8,1,0,121,52.4,45.1,307,10.16,25865,57.2,47.86,1,65,5,36,4,0,17.370858648025116,4.3694478524670215,4.804021044733257,10.16068464397519,12.181700544070624,1.791759469228055
5.0,13.0,1,0,11.187167623666218,0,0,0,6.0,1587.5,-0.120360248,1.0,0,3.0,1.0,195183.5,1.0,1,10,0,0,1593,32.5,41.0,285,9.92,14221,38.9,25.1,0,7,5,137,0,0,0.0,7.370545453709571,7.374001859350161,9.562545340443464,12.181700544070624,0.6931471805599453
30.0,14.0,1,1,13.9960505286758,0,0,0,36.0,1587.5,-0.120360248,5.0,0,2.0,1.0,195183.5,1.0,1,2,0,0,2119,32.9,38.3,184,2.51,26837,39.1,27.02,0,13,2,76,9,0,0.0,7.370545453709571,7.659171367666058,10.197574072660904,12.181700544070624,1.791759469228055
5.0,14.0,1,1,14.98684404814022,0,0,0,1.0,1587.5,-0.120360248,5.0,1,1.0,1.0,195183.5,1.0,1,1,1,0,1634,39.7,50.5,206,19.55,16613,67.9,45.65,1,21,2,74,0,0,0.0,7.370545453709571,7.399398083331354,9.718000992399016,12.181700544070624,1.791759469228055
375.0,5.0,1,1,12.48377256162236,0,0,0,47.0,11321.0,1.313713468,4.0,0,6.0,1.0,195183.5,1.0,1,6,1,0,11329,48.3,47.4,98,11.95,201186,70.2,54.08,1,67,1,76,5,0,0.0,9.334503014596605,9.335209354022052,12.21199010279421,12.181700544070624,1.6094379124341005
3000.0,14.0,1,0,10.526802223497391,0,0,0,20.0,1221238.0,0.411648162,680.0,3,1256.0,1.0,123745201.0,3.0,1,10,0,0,1000008,21.1,86.9,241,6.81,7727781,57.4,47.24,1,7,5,223,2,0,0.0,14.015376475133774,13.815519557923777,15.860332445366875,18.63373518694426,6.523562306149512
5.0,43.0,1,1,12.978368287891128,0,0,0,5.0,1587.5,-0.120360248,2.0,0,1.0,1.0,438392.0,1.0,1,1,0,0,1604,18.0,40.6,157,2.44,27583,30.6,23.46,0,65,5,206,0,0,0.0,7.370545453709571,7.380879035564116,10.22499117346342,12.99087104733518,1.0986122886681098
5.0,9.0,0,1,14.644679215813015,0,0,0,3.0,1587.5,-0.120360248,5.0,3,1.0,1.0,195183.5,3.0,1,1,1,0,1601,40.6,48.8,97,10.4,17380,38.9,33.28,0,27,1,31,0,0,0.0,7.370545453709571,7.379008127628304,9.76313293456348,12.181700544070624,1.791759469228055
30.0,6.0,1,1,14.650783406835954,0,0,0,4.0,1587.5,-0.120360248,5.0,0,1.0,1.0,195183.5,1.0,1,1,1,0,1694,29.5,40.4,41,23.65,28077,57.6,44.06,1,66,5,223,4,0,0.0,7.370545453709571,7.43543801981455,10.242741630531896,12.181700544070624,1.791759469228055
5.0,11.0,1,1,14.166364593238002,0,0,0,7.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,0,0,0,1,1614,25.0,60.4,138,25.58,14085,60.6,47.83,0,61,1,191,0,0,0.0,7.370545453709571,7.387090235656757,9.552936675305356,12.181700544070624,1.791759469228055
5.0,9.0,0,1,11.867518242704636,1,2700000,1,34.0,1587.5,-0.120360248,5.0,0,4.0,2.0,195183.5,1.0,1,5,1,1,1594,46.8,37.5,282,26.37,17329,66.5,56.57,1,65,5,65,0,0,14.80876270134486,7.370545453709571,7.374629015218945,9.760194382709653,12.181700544070624,1.791759469228055
750.0,26.0,1,1,12.922633572499134,0,0,0,27.0,1587.5,-0.120360248,1.0,1,1.0,1.0,4549701.0,1.0,1,1,1,1,1929,24.7,57.6,226,29.11,604071,81.9,61.86,1,21,2,109,7,0,0.0,7.370545453709571,7.5652752818989315,13.311448675110578,15.33057229427678,0.6931471805599453
75.0,8.0,1,1,13.10938552823907,0,0,0,4.0,1587.5,-0.120360248,1.0,1,6.0,1.0,195183.5,1.0,1,7,0,0,1609,18.8,41.1,71,12.38,49990,40.5,27.6,0,26,1,212,8,1,0.0,7.370545453709571,7.383989457978509,10.819598268208338,12.181700544070624,0.6931471805599453
5.0,17.0,1,1,14.472194460150911,0,0,0,6.0,1587.5,-0.120360248,5.0,0,2.0,1.0,195183.5,1.0,1,2,1,1,1651,33.1,33.0,242,25.06,29224,87.3,62.19,1,20,2,23,0,0,0.0,7.370545453709571,7.409741954080923,10.282779786340267,12.181700544070624,1.791759469228055
5.0,14.0,1,1,14.140344618694368,0,0,0,34.0,1587.5,-0.120360248,5.0,0,1.0,1.0,23252.0,1.0,1,1,1,0,1595,28.4,54.9,17,10.33,5101,47.6,43.38,1,65,5,92,0,0,0.0,7.370545453709571,7.375255778009754,8.537387898701757,10.05418943494962,1.791759469228055
30.0,10.0,1,1,11.989668831079022,0,0,0,9.0,1587.5,-0.120360248,5.0,0,1.0,1.0,195183.5,1.0,1,4,1,0,1622,27.6,45.0,76,17.35,30088,61.8,44.55,1,46,2,223,9,0,0.0,7.370545453709571,7.392031567514591,10.311914935439406,12.181700544070624,1.791759469228055
30.0,9.0,1,0,11.556789228616616,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1619,10.6,50.8,44,16.35,24831,38.5,27.49,0,58,1,223,4,0,0.0,7.370545453709571,7.390181428226429,10.119888422982946,12.181700544070624,1.791759469228055
75.0,10.0,1,1,12.59978563387132,0,0,0,10.0,39783.0,0.859192448,1.0,1,83.0,1.0,195183.5,1.0,1,10,0,0,39784,41.2,50.6,342,5.27,49516,52.4,37.1,0,27,1,76,8,0,0.0,10.591220100394574,10.591245235811636,10.81007132394014,12.181700544070624,0.6931471805599453
30.0,17.0,1,1,13.105192803215354,0,0,0,21.0,1587.5,-0.120360248,14.0,0,2.0,1.0,61008.0,1.0,1,2,1,0,2000,32.1,53.9,139,20.25,19475,53.4,44.86,1,65,5,1,4,0,0.0,7.370545453709571,7.601402334583733,9.876938217302593,11.018776673255957,2.70805020110221
175.0,20.0,1,1,13.431100234052996,0,0,0,6.0,1587.5,-0.120360248,5.0,0,28.0,1.0,195183.5,1.0,1,10,1,0,1726,44.5,39.3,176,9.91,100829,54.7,46.86,1,57,2,121,3,1,0.0,7.370545453709571,7.454141078146678,11.52119120938726,12.181700544070624,1.791759469228055
5.0,4.0,1,1,15.01100451826907,0,0,0,4.0,140.0,-0.068322981,5.0,0,3.0,1.0,863982.0,1.0,0,0,0,0,151,35.3,51.8,221,6.81,47790,23.3,23.7,0,66,5,76,0,0,0.0,4.948759890378168,5.0238805208462765,10.774592616232963,13.669308371666691,1.791759469228055
375.0,14.0,1,1,13.768260656980244,0,0,0,18.0,2988.0,0.577613516,5.0,0,3.0,1.0,545059.0,1.0,0,0,1,0,2991,44.2,44.0,91,13.2,218438,58.1,46.41,1,65,5,76,5,0,0.0,8.002694162283937,8.003697339094368,12.29426207833948,13.208651159328848,1.791759469228055
30.0,28.0,1,1,13.185959579698924,0,0,0,40.0,286.0,-0.758853288,14.0,2,1.0,1.0,480308.0,2.0,1,1,1,0,319,24.9,56.7,21,24.33,40704,48.0,43.69,1,65,5,4,4,0,0.0,5.659482215759621,5.768320995793772,10.614106214008078,13.082184925765926,2.70805020110221
30.0,8.0,1,1,12.652001283917963,0,0,0,83.0,105154.0,-0.586972148,4.0,2,1.0,1.0,291997.0,2.0,1,1,0,0,105176,4.1,26.0,171,12.99,34921,49.8,29.87,0,65,5,217,4,0,0.0,11.563190731117778,11.56339992420376,10.460872282082072,12.584502231911893,1.6094379124341005
5.0,8.0,1,1,13.876010936768749,1,0,1,9.0,741.0,5.0,5.0,1,3.0,1.0,195183.5,1.0,1,4,1,0,775,40.3,47.6,91,26.4,12486,68.2,52.0,1,21,2,136,0,0,0.0,6.60934924316738,6.654152520183219,9.432443382115146,12.181700544070624,1.791759469228055
30.0,15.0,1,1,11.996499103744664,0,0,0,1.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,1,2,0,0,1614,6.3,38.9,191,1.52,28282,49.5,26.29,0,65,5,223,9,0,0.0,7.370545453709571,7.387090235656757,10.250016196420985,12.181700544070624,1.791759469228055
30.0,12.0,1,1,12.062404333217298,0,0,0,1.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1630,33.8,57.2,76,5.18,25490,25.1,27.21,0,21,2,136,9,0,0.0,7.370545453709571,7.396948602621014,10.14608072767165,12.181700544070624,1.791759469228055
5.0,9.0,1,1,11.632342720117787,1,1000000,3,20.0,1587.5,-0.120360248,7.0,3,1.0,6.0,855424.0,3.0,1,4,1,0,1763,51.2,50.6,280,16.88,62456,67.4,51.05,1,65,5,73,0,0,13.815511557963774,7.370545453709571,7.475339236566737,11.042233598943882,13.659353700440928,2.079441541679836
175.0,26.0,1,1,11.389276508390536,0,0,0,3.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,1,3,1,0,1634,33.9,45.9,363,11.72,97972,71.7,43.71,1,10,1,133,3,0,0.0,7.370545453709571,7.399398083331354,11.492447209488718,12.181700544070624,1.791759469228055
750.0,22.0,1,1,13.407901653566062,0,0,0,49.0,4479.0,0.65950352,7.0,0,10.0,1.0,195183.5,1.0,1,10,0,0,4483,12.8,49.5,178,5.66,398023,56.0,32.67,0,3,3,138,7,1,0.0,8.40737832540903,8.40827078419205,12.894267583956047,12.181700544070624,2.079441541679836
5.0,29.0,1,1,14.903053473217913,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1742,8.0,36.0,237,9.54,15189,34.4,22.66,0,65,5,71,0,0,0.0,7.370545453709571,7.463363045520021,9.62839259558982,12.181700544070624,1.791759469228055
30.0,9.0,1,1,12.084960951030736,0,0,0,10.0,9784.0,-0.02091464,40.0,5,15.0,1.0,923812.0,5.0,1,10,0,0,10019,28.9,85.0,134,2.25,61382,42.7,43.99,0,65,5,63,4,0,0.0,9.188605879830176,9.212338374638856,11.024888202834669,13.736264949189652,3.713572066704308
5.0,7.0,1,1,11.917143128676386,1,495357,1,28.0,1587.5,-0.120360248,5.0,0,1.0,1.0,195183.5,1.0,1,2,1,1,3858,52.9,59.9,364,26.48,13059,71.5,67.61,1,20,2,15,0,0,13.113036012467594,7.370545453709571,8.258163361537619,9.47730940283042,12.181700544070624,1.791759469228055
75.0,15.0,1,1,11.697868582469134,0,0,0,7.0,372.0,-0.438914027,2.0,0,3.0,1.0,195183.5,1.0,1,1,1,0,375,28.5,44.7,279,11.15,57892,56.7,40.05,0,18,2,48,8,0,0.0,5.921578419643816,5.929589143389895,10.96635175815215,12.181700544070624,1.0986122886681098
5.0,10.0,0,1,14.38719663455991,0,0,0,1.0,1587.5,-0.120360248,5.0,2,10.0,1.0,74969.0,2.0,1,10,0,0,1616,25.6,56.7,18,0.0,16012,39.4,23.4,0,7,5,37,0,0,0.0,7.370545453709571,7.388327859577107,9.681156171322476,11.224843312497107,1.791759469228055
5.0,5.0,1,1,12.75501741440763,1,0,1,15.0,2578.0,-0.77463065,1.0,1,4.0,1.0,651649.0,1.0,1,6,1,1,2578,66.4,36.2,82,34.27,35506,78.8,71.66,1,58,1,109,0,0,0.0,7.855157005881344,7.855157005881344,10.477485139124068,13.387262886958863,0.6931471805599453
175.0,24.0,1,1,12.722918113620157,0,0,0,95.0,18028.0,-0.652365067,52.0,7,62.0,1.0,43099.0,7.0,1,10,1,0,18074,32.8,73.6,227,11.47,120733,65.5,61.16,1,65,5,6,3,0,0.0,9.7997368515422,9.802285047026963,11.70134505755925,10.671278276091838,3.970291913552122
5.0,17.0,1,1,14.639477645892889,0,0,0,1.0,1587.5,-0.120360248,5.0,1,7.0,1.0,86206.0,1.0,1,8,0,0,1596,20.7,44.3,264,0.94,9683,36.2,25.3,0,65,5,179,0,0,0.0,7.370545453709571,7.375882148215011,9.178230318057947,11.364506659851235,1.791759469228055
30.0,14.0,1,1,14.498436175891037,0,0,0,7.0,1587.5,-0.120360248,5.0,0,1.0,1.0,342825.0,1.0,1,2,0,0,1947,21.9,47.5,111,7.65,43381,40.2,27.58,0,65,5,153,9,0,0.0,7.370545453709571,7.57455848420248,10.67779988751358,12.74497830880393,1.791759469228055
30.0,14.0,1,0,11.42495726673675,0,0,0,5.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1593,43.9,40.8,250,4.95,25243,15.4,22.57,0,65,5,19,4,0,0.0,7.370545453709571,7.374001859350161,10.136343782704133,12.181700544070624,1.791759469228055
175.0,48.0,1,1,13.156310594703989,0,0,0,14.0,2234.0,-0.353961828,21.0,2,1.0,1.0,195183.5,2.0,1,1,0,0,2235,4.0,61.1,163,2.37,98763,40.0,28.54,0,3,3,162,3,0,0.0,7.711996507047669,7.71244383427499,11.500488444866546,12.181700544070624,3.091042453358316
5.0,33.0,1,1,15.022972468274432,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,207719.0,1.0,0,0,0,0,1597,26.8,46.5,357,9.05,18448,41.9,25.15,0,46,2,6,0,0,0.0,7.370545453709571,7.37650812632622,9.822765447457764,12.243946297958257,1.791759469228055
30.0,9.0,1,1,12.08517539072322,0,0,0,17.0,933545.0,0.378567157,12.0,3,8.0,1.0,195183.5,3.0,1,8,0,0,933546,33.9,41.6,167,2.17,26622,66.8,40.07,0,46,2,131,4,0,0.0,13.746745517664683,13.746746588848604,10.189530782819384,12.181700544070624,2.5649493574615367
30.0,14.0,1,0,11.73458792000264,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1649,25.7,48.2,220,0.0,24796,50.7,28.84,0,66,5,46,9,0,0.0,7.370545453709571,7.408530566894626,10.118477957093951,12.181700544070624,1.791759469228055
30.0,3.0,1,1,14.735606042578294,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,1,1,1588,23.4,50.9,303,36.67,26998,57.0,55.91,1,30,1,201,9,0,0.0,7.370545453709571,7.370860166536716,10.203555107263542,12.181700544070624,1.791759469228055
30.0,3.0,1,1,12.268582547911404,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1608,19.5,45.4,190,0.86,24915,22.9,22.82,0,66,5,209,9,0,0.0,7.370545453709571,7.383368146992383,10.123265446374036,12.181700544070624,1.791759469228055
5.0,16.0,1,1,14.638569149413913,0,0,0,8.0,1587.5,-0.120360248,5.0,1,1.0,1.0,195183.5,1.0,1,1,0,1,1588,27.1,53.2,324,16.41,12857,57.9,43.96,0,65,5,109,0,0,0.0,7.370545453709571,7.370860166536716,9.461721464701633,12.181700544070624,1.791759469228055
30.0,4.0,1,1,14.37749382691788,0,0,0,9.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,1,3,1,0,1599,61.1,34.3,169,11.43,25122,67.7,47.34,1,66,5,217,9,0,0.0,7.370545453709571,7.377758908227872,10.13153904020292,12.181700544070624,1.791759469228055
5.0,7.0,1,1,13.217242555249744,0,0,0,2.0,27161.0,3.112187737,5.0,1,1.0,1.0,195183.5,1.0,1,1,0,0,27397,38.1,47.7,44,5.3,28557,52.3,37.38,0,27,1,4,0,0,0.0,10.209574216664013,10.218225297011337,10.25969238599024,12.181700544070624,1.791759469228055
5.0,14.0,1,0,10.105938480625248,0,0,0,3.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,4,0,0,1622,11.5,34.6,13,3.63,38355,44.1,27.83,0,65,5,75,0,0,0.0,7.370545453709571,7.392031567514591,10.554666248273572,12.181700544070624,1.791759469228055
750.0,42.0,1,1,13.203972857049395,0,0,0,33.0,242175.0,-0.110664316,5.0,1,6.0,1.0,192694.0,1.0,1,7,0,0,242180,20.8,35.1,230,9.94,389610,24.6,27.56,0,65,5,140,7,0,0.0,12.39742001353144,12.397440659459962,12.872904084438185,12.168863906997846,1.791759469228055
30.0,19.0,1,1,12.114927280830612,0,0,0,20.0,1587.5,-0.120360248,1.0,6,3.0,1.0,1607010.0,6.0,0,0,1,0,1606,30.5,35.8,156,23.23,97461,42.1,38.9,0,65,5,164,9,0,0.0,7.370545453709571,7.382124365737512,11.487217837426424,14.289886489749115,0.6931471805599453
175.0,14.0,1,1,13.335537397681048,0,0,0,7.0,1587.5,-0.120360248,5.0,2,1.0,1.0,1060602.0,2.0,1,2,0,0,1608,2.0,36.5,133,1.6,143640,23.8,20.92,0,21,2,61,3,0,0.0,7.370545453709571,7.383368146992383,11.875072410164853,13.87434817226876,1.791759469228055
5.0,2.0,1,0,10.652896912104206,0,0,0,15.0,1587.5,-0.120360248,1.0,2,3.0,1.0,134485.0,2.0,1,2,0,0,1628,21.7,36.4,36,0.31,25505,41.1,27.53,0,65,5,223,0,0,0.0,7.370545453709571,7.395721608602045,10.146668997586843,11.80921538338704,0.6931471805599453
5.0,31.0,1,1,14.554631082033858,0,0,0,5.0,1587.5,-0.120360248,5.0,0,3.0,1.0,177303.0,1.0,0,0,0,1,1590,27.3,42.3,52,17.39,11517,40.4,43.74,0,4,2,13,0,0,0.0,7.370545453709571,7.372118028337787,9.351666308066616,12.08562105243951,1.791759469228055
30.0,6.0,1,1,10.62808494936932,0,0,0,1.0,1587.5,-0.120360248,5.0,1,3.0,1.0,195183.5,1.0,1,2,1,0,1636,17.3,50.7,17,17.2,25353,52.6,43.35,1,65,5,136,9,0,0.0,7.370545453709571,7.400620577371135,10.140691787498673,12.181700544070624,1.791759469228055
30.0,20.0,0,1,12.72332656346924,1,42801978,6,4.0,847.0,1.723472669,5.0,0,20.0,9.0,157308.0,1.0,1,10,1,0,847,65.5,41.4,37,14.42,36306,49.9,46.54,0,65,5,122,4,0,17.572094897800824,6.742880635791903,6.742880635791903,10.499765839127752,11.965967302921385,1.791759469228055
30.0,18.0,1,1,13.741784359079707,1,1950000,2,7.0,277.0,-0.739416745,5.0,4,4.0,3.0,58217.0,4.0,1,7,0,1,284,39.9,31.3,186,17.5,36279,50.0,48.62,1,65,5,23,4,0,14.48334044336031,5.627621113690637,5.652489180268651,10.499021904229073,10.971949864253354,1.791759469228055
30.0,22.0,0,1,13.081362200165142,0,0,0,10.0,1587.5,-0.120360248,3.0,1,1.0,1.0,195183.5,1.0,1,2,0,0,1597,12.7,51.5,195,0.0,31978,33.3,15.96,0,65,5,113,4,0,0.0,7.370545453709571,7.37650812632622,10.37283471635558,12.181700544070624,1.3862943611198906
30.0,18.0,1,0,12.039935413156735,0,0,0,7.0,1587.5,-0.120360248,5.0,1,3.0,1.0,390805.0,1.0,0,0,1,0,1639,28.6,37.3,242,3.96,35162,48.0,39.41,0,65,5,19,9,0,0.0,7.370545453709571,7.402451520818244,10.46774967239129,12.875966552154708,1.791759469228055
30.0,9.0,1,1,11.88238335777239,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,1,0,0,1608,36.0,43.5,299,0.0,37911,35.2,25.29,0,65,5,88,9,0,0.0,7.370545453709571,7.383368146992383,10.543022963647424,12.181700544070624,1.791759469228055
5.0,8.0,1,0,10.568775236216991,0,0,0,15.0,1587.5,-0.120360248,7.0,2,3.0,1.0,747432.0,2.0,1,3,1,1,1589,42.3,49.2,302,36.32,62846,69.6,60.48,1,65,5,223,0,0,0.0,7.370545453709571,7.371489295214277,11.048458480182257,13.524399948122758,2.079441541679836
30.0,3.0,1,1,11.557545039546795,1,300000,1,19.0,916.0,-0.450839329,5.0,0,1.0,1.0,195183.5,1.0,1,2,1,1,920,50.1,45.6,34,32.18,33514,80.2,70.68,1,54,2,89,4,0,12.611541086966117,6.821107472256465,6.825460036255307,10.419748378792058,12.181700544070624,1.791759469228055
5.0,7.0,1,0,14.932126798457729,0,0,0,3.0,1587.5,-0.120360248,5.0,0,5.0,1.0,1436640.0,1.0,1,5,0,0,1614,17.6,52.8,214,4.04,74402,23.6,23.44,0,19,2,113,0,0,0.0,7.370545453709571,7.387090235656757,11.217251542588896,14.177818307822998,1.791759469228055
3000.0,3.0,1,1,12.533122055000817,0,0,0,20.0,3559.0,2.680455016,169.0,0,7.0,1.0,15079378.0,1.0,1,7,0,0,3576,35.8,83.8,218,8.65,2257562,57.0,42.24,0,65,5,118,2,0,0.0,8.177515823846075,8.182279739259018,14.62979647086063,16.528838739324797,5.135798437050262
175.0,28.0,1,1,13.484202563659505,1,0,1,16.0,52064.0,5.0,5.0,1,3.0,1.0,195183.5,1.0,1,4,1,1,52072,54.9,37.1,315,23.56,104430,90.6,74.56,1,9,0,29,3,0,0.0,10.860248216963996,10.860401859246654,11.556281845220145,12.181700544070624,1.791759469228055
5.0,4.0,1,1,14.875178255353948,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,0,0,0,0,1597,0.0,61.4,89,5.28,13634,23.9,23.73,0,27,1,223,0,0,0.0,7.370545453709571,7.37650812632622,9.52039529527969,12.181700544070624,1.791759469228055
30.0,30.0,1,1,13.975467207624952,0,0,0,7.0,3430.0,0.072545341,5.0,0,3.0,1.0,24662.0,1.0,0,0,0,0,3487,50.4,45.6,307,0.0,20177,29.4,26.75,0,65,5,109,4,0,0.0,8.14060704285845,8.15708378502887,9.912348180968324,10.113059423820244,1.791759469228055
30.0,10.0,0,1,11.591588760153195,1,1725000,2,35.0,23800.0,5.0,1.0,0,9.0,4.0,195183.5,1.0,1,10,1,0,23809,61.6,39.6,251,16.73,26139,68.8,49.59,1,65,5,15,4,0,14.360738188157574,10.077482875583607,10.077860939480908,10.171221987178212,12.181700544070624,0.6931471805599453
5.0,6.0,1,1,11.361637350756446,1,1096467,2,9.0,1154.0,-0.120360248,5.0,1,1.0,6.0,1109378.0,1.0,1,3,1,0,1171,49.0,51.7,7,16.3,58787,36.9,47.92,1,20,2,8,0,0,13.907604662647696,7.051855622955894,7.066466970136958,10.981693031426577,13.91931095727322,1.791759469228055
375.0,23.0,1,1,13.307115311769993,0,0,0,66.0,59925.0,-0.162637639,7.0,0,1.0,1.0,195183.5,1.0,1,1,0,0,60445,24.4,47.6,255,6.42,225994,46.7,32.27,0,3,3,28,5,0,0.0,11.000865746689424,11.00950568346483,12.32826815411588,12.181700544070624,2.079441541679836
5.0,14.0,1,1,14.829013296386895,0,0,0,4.0,78.0,-0.120360248,5.0,0,3.0,1.0,23555.0,1.0,0,0,0,0,80,12.6,47.2,362,10.84,7793,23.1,19.05,0,65,5,4,0,0,0.0,4.3694478524670215,4.394449154672439,8.961109485898655,10.06713584406446,1.791759469228055
75.0,35.0,1,1,11.455656456779655,1,39266805,1,5.0,1587.5,-0.120360248,15.0,4,13.0,1.0,264263.0,4.0,1,10,1,1,1588,43.1,71.9,207,33.88,51280,59.4,69.76,1,65,5,153,8,0,17.48589008889445,7.370545453709571,7.370860166536716,10.845075592184443,12.484703882461536,2.772588722239781
5.0,17.0,1,1,13.675609205872032,0,0,0,13.0,623740.0,0.019752868,3.0,1,2.0,1.0,296802.0,1.0,1,2,0,0,623805,19.0,40.2,130,0.0,17718,60.5,35.26,0,21,2,4,0,0,0.0,13.343490497086052,13.34359470157704,9.78239278915807,12.600823898040993,1.3862943611198906
5.0,5.0,1,0,14.946357354005965,0,0,0,3.0,1509.0,-0.530783582,5.0,0,1.0,1.0,195183.5,1.0,1,1,0,0,1516,42.8,41.5,223,10.91,13078,29.0,25.15,0,66,5,113,0,0,0.0,7.31986492980897,7.324489979348532,9.478763169489152,12.181700544070624,1.791759469228055
30.0,11.0,0,1,14.831854747945403,0,0,0,17.0,1587.5,-0.120360248,5.0,3,2.0,1.0,195183.5,3.0,1,2,0,0,1599,12.7,44.9,196,3.95,25585,35.4,16.32,0,27,1,65,4,0,0.0,7.370545453709571,7.377758908227872,10.14980060587698,12.181700544070624,1.791759469228055
30.0,14.0,1,1,11.476344464707228,0,0,0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,195183.5,1.0,1,2,1,0,1593,19.7,52.6,141,5.15,28472,60.7,43.64,1,10,1,223,9,0,0.0,7.370545453709571,7.374001859350161,10.256711548798602,12.181700544070624,1.791759469228055
